coupons	4 7 13 15 18 24 28 33 36 40 43 46 49 56 59 60 62 66 68 80 86 89 91 94 
courant	2 5 11 15 17 19 25 37 38 42 44 49 53 57 64 69 71 76 78 80 86 94 98 
course	2 5 9 21 25 32 37 39 42 48 51 53 60 65 68 74 79 81 83 86 92 
courses	2 5 7 9 13 15 29 34 40 55 57 60 65 68 74 83 86 91 92 97 
coursework	2 7 9 29 36 40 55 57 60 67 68 70 74 83 86 89 91 92 94 
court	5 12 14 28 35 40 49 51 57 60 63 65 67 72 82 86 89 93 
courtesy	2 5 11 14 22 27 31 33 35 39 48 51 60 62 68 72 77 79 80 85 89 96 
courts	1 3 5 6 11 12 14 39 49 51 57 60 63 65 67 72 84 86 93 95 99 
courtside	1 11 23 26 33 39 42 49 52 54 62 67 70 72 74 79 82 85 86 89 95 
cousin	0 2 8 10 13 14 17 22 33 38 42 51 55 60 68 74 82 85 87 93 95 
cover	7 10 13 15 21 28 39 40 44 49 51 53 56 60 70 79 84 91 97 
coverage	2 9 13 16 21 35 49 51 60 62 67 69 79 86 89 94 98 
covered	2 10 13 15 19 39 44 49 54 60 63 69 70 84 95 97 99 
covering	2 15 16 19 23 40 49 51 54 60 69 70 84 86 89 97 99 
covers	2 10 15 16 19 21 23 49 53 54 59 60 63 64 70 84 89 97 
cox	1 2 4 6 9 13 19 21 22 25 28 33 35 46 51 60 67 69 75 80 82 98 
cpa	1 3 16 19 36 38 42 49 55 57 60 63 65 76 83 89 94 
cpan	0 2 6 24 26 28 34 36 43 48 50 57 61 63 65 70 78 85 89 92 94 97 
cpc	6 8 11 19 29 33 34 36 40 43 44 47 48 51 57 60 74 78 81 83 85 90 94 99 
cpi	1 3 4 8 12 15 20 23 28 30 40 43 44 53 57 58 60 71 76 81 85 92 96 
cpp	0 3 4 6 12 17 23 29 34 36 41 44 55 57 60 65 66 69 85 89 93 99 
cps	0 3 6 12 16 19 20 27 28 33 34 36 39 41 57 61 65 67 72 75 76 83 86 89 91 
cpu	3 4 6 12 29 33 34 43 48 55 60 68 70 72 78 83 85 86 92 
cpus	3 4 6 12 15 17 27 29 33 34 36 43 48 50 55 60 63 64 68 70 77 83 85 86 92 97 
cpusa	1 3 6 12 19 29 33 34 36 38 43 44 55 57 61 69 77 83 85 91 97 99 
crab	5 13 22 24 26 32 34 37 43 44 54 56 59 60 63 66 73 76 81 85 95 
crack	3 4 7 12 16 18 25 26 44 49 51 56 60 65 70 75 82 88 99 
craft	0 13 26 29 34 37 39 40 42 48 51 53 56 60 65 77 78 83 84 
crafting	3 5 7 10 15 18 21 26 31 36 39 40 47 60 65 70 74 77 81 92 94 
crafts	1 5 11 13 15 24 34 39 40 45 53 55 59 60 70 74 78 88 95 
craigslist	0 3 13 15 16 21 27 33 35 46 49 51 59 61 69 71 77 80 85 86 91 93 96 98 
crain	1 13 15 16 22 29 31 33 42 56 61 64 69 71 78 80 93 95 98 
crappy	1 3 5 7 18 23 24 28 34 36 46 48 50 53 54 56 59 66 81 86 89 91 92 94 98 
crazy	1 13 17 18 22 25 28 32 34 37 39 42 46 48 51 53 56 59 60 81 88 95 98 
crc	3 15 16 20 33 41 50 57 65 67 69 70 76 80 83 90 92 94 96 99 
cream	5 10 13 24 33 39 44 49 53 54 56 60 65 66 73 74 76 80 85 88 95 
creates	0 2 6 10 12 15 16 18 32 39 45 51 56 60 67 69 73 79 92 
creatinine	7 12 15 16 20 27 30 43 44 50 57 61 68 70 72 76 91 92 96 99 
creation	0 10 15 32 40 43 45 51 53 55 58 60 63 65 67 69 77 83 85 87 89 
creationists	4 7 15 17 18 32 37 42 48 53 55 57 61 63 65 67 71 75 81 83 86 97 99 
creations	0 5 8 13 15 18 26 39 40 53 60 70 73 74 77 88 90 95 
creative	5 8 15 18 22 25 32 34 39 40 42 53 55 60 67 73 74 80 85 98 
creator	6 8 10 13 15 18 22 25 28 32 38 53 55 59 60 63 69 70 75 80 82 85 97 98 
creators	13 15 18 22 28 32 46 48 53 55 59 60 64 67 69 75 77 79 80 85 97 98 
credible	0 8 12 16 18 32 35 36 41 42 51 58 60 63 65 67 77 79 83 93 94 96 
credit	4 9 13 22 35 36 40 43 45 49 51 60 62 64 73 75 76 79 84 89 91 94 96 
credits	1 2 7 9 10 13 15 18 22 24 28 32 40 55 60 68 79 87 89 91 98 
creek	2 9 10 13 16 19 21 24 27 29 32 43 54 59 60 63 66 73 75 76 81 85 95 
crew	0 4 13 14 19 26 31 33 34 37 39 42 51 60 68 70 72 75 84 
crews	0 3 4 9 11 13 14 19 26 31 34 37 39 42 56 60 67 70 84 
cri	5 9 11 15 16 18 34 42 44 50 53 57 58 65 66 71 72 75 78 80 86 
cricinfo	1 11 15 16 19 28 42 44 46 48 50 57 66 69 70 72 80 83 85 89 94 96 99 
cricket	1 5 11 16 22 25 32 34 37 42 46 51 57 58 60 62 68 72 77 79 85 86 90 93 99 
crickets	0 3 5 8 11 13 24 37 41 44 46 50 59 71 75 85 86 88 92 97 
crime	3 8 12 15 21 25 28 31 46 49 51 53 56 60 67 73 75 81 82 84 96 
crimes	8 12 25 27 28 31 36 49 51 55 60 67 75 77 81 84 
criminal	3 8 10 12 25 28 31 40 49 51 55 60 63 67 75 84 86 91 96 
criminals	3 4 7 8 12 18 28 31 32 36 46 49 51 55 56 59 60 67 70 75 77 81 84 88 91 
crippled	0 3 4 9 14 16 26 34 38 45 51 56 58 60 64 66 69 70 81 84 90 93 99 
crises	0 9 12 22 25 26 28 36 55 58 60 62 64 67 69 70 73 75 81 84 90 94 97 99 
crisis	0 9 25 28 51 58 60 69 73 75 76 79 81 87 90 94 
criss	0 9 16 26 31 32 35 41 46 52 57 59 64 66 69 75 78 82 89 91 95 97 99 
criteria	5 7 15 20 30 35 36 39 53 57 60 65 67 68 72 77 79 83 84 86 89 94 96 
critical	10 16 18 29 35 47 48 51 53 58 60 67 69 74 77 90 94 
critically	0 7 10 13 16 26 31 38 41 42 44 48 53 60 63 64 67 68 70 72 77 81 87 93 
criticism	7 9 17 18 21 35 47 51 57 58 60 67 69 77 82 88 94 
critics	7 9 18 21 32 35 39 51 53 57 60 64 67 69 71 77 79 82 93 94 
critique	5 7 9 12 15 18 21 29 31 35 47 48 51 53 58 60 63 67 69 80 92 94 
crm	0 6 9 15 20 25 29 33 34 36 41 46 50 55 58 65 73 76 80 83 85 86 92 94 98 
crn	1 4 9 15 16 18 20 26 29 33 34 44 50 57 61 69 71 77 79 80 83 
croatia	12 14 17 20 23 25 27 28 36 38 41 46 49 51 60 65 74 77 84 87 89 94 97 99 
crop	13 15 16 24 27 28 41 43 44 47 56 58 60 68 70 73 74 76 81 88 94 
cross	2 5 13 16 19 25 31 32 35 37 51 52 59 60 65 77 87 91 99 
cross-country	1 2 9 13 16 19 20 23 34 37 46 60 62 65 68 74 77 78 83 91 92 
cross-referenced	3 24 35 36 43 44 46 50 52 61 63 77 80 83 86 89 94 99 
crossfire	0 3 4 9 10 19 21 23 25 31 33 34 41 42 44 46 56 70 75 77 88 91 
crossroads	2 5 11 16 21 23 25 29 32 38 45 46 53 56 59 60 77 78 81 87 90 95 
crown	2 5 6 8 14 19 22 25 30 37 43 49 51 53 60 66 68 74 77 79 93 95 99 
crpc	3 7 9 10 12 26 31 33 38 41 43 50 55 61 63 70 72 83 84 86 92 95 
crs	3 9 11 12 15 16 19 20 33 34 39 46 53 57 67 69 75 80 84 86 91 92 94 
crucial	6 14 16 21 23 25 32 35 51 60 62 65 67 74 77 79 81 89 90 94 
crude	1 3 4 18 37 40 44 47 51 54 56 58 60 63 64 71 73 84 87 94 
cruise	0 2 9 13 16 22 26 37 40 45 51 56 60 62 66 68 77 82 84 98 
cruising	9 11 13 31 34 37 39 41 46 48 52 56 60 62 66 77 84 86 89 92 95 
crunch	9 25 30 35 43 54 56 58 60 62 64 66 69 73 75 76 79 81 85 88 90 94 
crusader	0 3 7 15 21 29 32 37 38 41 45 49 51 53 55 56 58 66 69 70 75 77 80 86 93 95 
crushes	3 9 12 14 18 38 41 46 48 51 56 62 66 69 70 73 79 83 88 90 92 95 96 99 
crust	10 17 19 24 26 29 30 39 43 44 53 54 56 60 63 66 69 73 76 89 90 92 97 
crutchfield	3 16 19 22 30 39 40 45 48 50 57 58 61 64 76 82 85 89 97 98 
cruz	0 6 13 14 18 27 31 41 51 52 57 59 60 65 67 76 82 87 95 96 
cryptography	1 4 6 11 12 15 22 29 32 36 43 45 48 60 63 67 78 86 91 92 94 
cryptologic	1 4 11 16 20 24 26 29 34 38 45 53 55 61 67 70 72 76 80 83 94 
crystal	2 6 30 37 39 40 49 54 59 60 64 67 79 80 90 95 97 99 
csa	3 6 9 16 19 20 23 24 41 53 57 58 69 71 76 80 84 89 94 
csc	6 10 17 19 20 25 39 45 46 50 52 57 62 66 69 71 76 80 83 91 92 
cscs	4 9 12 20 24 36 38 41 43 44 50 52 55 58 61 69 70 79 80 83 86 97 
csd	3 11 12 19 23 31 33 34 36 43 45 49 50 57 62 67 69 70 76 83 89 94 96 
cse	3 11 12 15 20 33 34 42 50 57 73 75 76 83 86 89 92 94 
csi	0 12 15 22 25 26 28 34 37 38 40 46 49 53 59 62 67 75 81 89 90 92 96 98 
cso	1 3 11 15 20 23 28 36 43 49 50 53 54 57 64 69 72 76 78 82 87 89 91 94 
csp	0 4 10 12 15 17 20 23 24 29 33 34 41 43 50 58 65 74 80 83 87 89 
csr	6 12 15 29 33 34 40 44 49 50 56 58 62 65 75 83 84 90 93 96 
css	1 9 11 15 22 24 27 29 31 33 59 63 65 68 70 75 79 80 83 92 
cst	6 11 12 17 21 30 33 37 38 40 44 46 50 52 61 71 72 75 76 78 90 94 96 98 
cstv	4 9 13 15 30 33 34 38 45 46 49 50 61 62 64 69 73 75 85 86 89 94 97 
cte	2 9 10 12 15 20 28 30 34 36 38 41 50 64 70 72 83 86 88 92 94 
ctf	0 3 8 12 15 16 29 31 34 41 47 50 55 57 66 75 83 89 90 
ctk	4 6 14 19 20 23 26 28 33 36 38 48 54 64 69 72 76 78 80 93 94 
ctv	6 9 13 19 20 26 33 34 40 46 62 69 75 78 80 85 87 89 93 94 98 
cuban	11 13 18 20 24 26 31 33 41 51 60 65 69 73 81 82 84 93 97 
cugnot	5 9 10 14 16 20 24 29 30 32 34 50 52 54 61 64 73 76 92 94 97 99 
cuisine	5 11 18 24 26 34 46 53 60 66 73 74 78 82 84 88 90 98 
cul	0 2 7 11 18 23 26 29 36 41 46 49 50 54 56 58 65 66 73 83 91 95 98 
culler	14 32 41 42 47 50 61 63 64 67 70 75 76 78 80 94 97 98 
culminating	2 5 9 21 23 25 31 37 40 47 55 58 60 67 77 81 83 85 92 99 
cult	0 8 18 26 28 34 37 38 49 51 53 60 63 67 75 77 85 86 88 93 95 99 
cults	0 5 8 15 18 22 26 37 38 44 46 53 55 67 69 73 75 77 78 86 88 90 99 
cultura	0 5 6 9 11 12 18 31 34 36 38 46 50 53 69 80 83 89 95 96 98 
cultural	2 5 6 15 38 45 51 53 55 60 67 69 73 78 99 
culture	1 2 5 6 15 18 20 24 36 38 46 48 51 53 60 67 69 73 78 86 88 
cultures	5 6 8 15 20 24 46 48 53 55 60 67 73 77 78 83 84 86 88 90 97 99 
cuny	4 7 13 17 19 34 36 38 42 45 51 57 59 67 68 76 81 89 92 94 
cup	1 2 5 6 14 19 25 28 32 37 39 44 51 60 62 65 66 74 79 87 90 99 
cups	1 5 10 17 28 34 37 39 43 44 49 54 60 66 70 73 74 76 79 83 90 99 
cur	1 5 9 12 15 16 26 29 37 41 43 46 53 54 59 61 66 69 76 86 91 92 95 96 
cure	0 7 9 10 16 18 22 41 48 51 53 55 60 65 76 79 83 86 88 90 
cures	0 9 10 16 18 35 41 47 48 53 55 65 74 76 79 83 86 88 90 
currencies	11 17 18 20 22 30 35 40 43 49 58 60 64 66 71 73 77 79 84 99 
currency	11 17 20 22 30 35 40 43 47 51 58 60 64 73 79 84 91 94 
current	2 4 15 19 28 30 43 51 57 58 60 67 79 81 89 94 
curricular	1 2 5 7 9 15 18 21 27 29 36 40 49 50 60 62 67 70 77 78 85 91 92 94 97 
curriculum	1 5 7 15 29 34 36 46 55 57 60 65 67 68 74 83 92 94 
curriculums	1 7 9 15 29 30 34 36 42 59 62 67 68 70 74 81 83 86 90 92 94 
curry	1 5 6 8 10 13 24 27 44 49 51 52 56 59 60 68 73 74 76 82 85 87 88 90 98 
cursed	3 7 8 14 17 22 28 34 37 41 42 44 48 51 53 54 56 59 69 75 86 93 95 99 
curtain	2 12 19 21 26 30 39 40 45 47 51 54 60 69 70 79 92 95 97 99 
curves	0 12 15 25 29 39 54 56 60 68 71 73 77 78 81 89 91 92 95 
custom	5 13 15 33 34 36 39 40 45 53 60 65 66 68 70 72 77 78 80 86 99 
customer	4 8 13 16 33 36 39 40 45 46 51 56 60 62 64 73 79 80 91 94 98 
customers	0 4 13 24 33 36 39 40 46 51 56 59 60 62 64 71 73 79 80 86 93 98 
customizable	0 3 6 15 22 24 26 33 36 39 43 46 50 60 70 74 77 79 80 86 92 
customization	0 15 16 18 27 36 39 45 46 50 56 60 67 68 70 77 80 85 86 92 94 98 
customize	0 4 22 30 36 39 45 46 50 55 59 60 62 65 70 77 79 80 86 92 
customized	0 13 15 16 22 33 34 36 39 40 46 59 60 70 74 77 79 80 83 86 92 94 98 
customs	3 5 15 19 20 28 33 35 40 45 51 60 78 84 89 91 94 99 
cut	4 7 10 13 21 39 43 47 49 51 54 60 62 66 76 79 
cutaway	3 5 7 10 15 23 26 31 39 45 46 50 53 54 70 72 77 78 80 82 91 92 96 
cutoff	1 2 4 7 9 10 16 23 24 30 35 43 49 51 52 54 56 60 65 72 89 92 94 
cuts	4 7 9 10 21 28 39 40 43 47 51 54 60 62 66 79 81 94 98 
cutting	3 7 9 10 15 21 36 39 40 43 47 51 56 60 62 69 74 81 
cutting-edge	9 15 16 18 29 34 40 42 48 50 53 55 67 70 74 77 80 83 88 92 94 
cvs	0 3 13 15 16 18 27 30 33 45 46 49 59 62 66 68 71 76 86 
cwp	6 9 12 29 36 41 50 55 57 61 63 66 69 75 79 80 83 86 
cws	1 5 6 37 38 43 49 50 55 61 64 70 74 79 83 85 86 90 92 94 99 
cyber	6 11 15 26 33 34 38 45 46 51 55 60 67 69 70 75 77 84 86 88 92 96 
cyberspace	3 11 15 16 18 26 46 48 51 56 59 60 67 69 73 77 80 84 86 89 92 
cycle	2 7 9 10 16 25 28 40 43 48 53 55 56 58 60 65 81 83 85 92 
cycles	9 15 28 39 43 48 50 53 55 56 58 60 78 81 85 86 91 92 
cycling	2 5 6 9 16 20 23 25 28 37 39 41 46 51 57 58 60 62 65 74 99 
cylinder	4 9 10 12 15 17 26 34 39 43 54 60 63 66 68 72 89 92 99 
cylinders	4 7 10 17 26 29 34 37 39 43 44 54 60 68 70 72 78 83 86 99 
cypress	2 6 13 29 30 34 39 41 47 54 59 60 63 68 75 76 81 83 86 88 95 99 
czech	1 6 14 17 20 23 26 28 38 43 45 46 51 57 60 69 74 80 82 84 87 90 94 99 
d-link	1 3 6 9 16 29 30 36 43 46 50 61 64 69 74 80 88 90 94 
dac	1 9 19 20 24 29 34 36 43 44 50 57 66 74 76 78 80 85 87 89 94 
dachshund	5 10 24 26 31 33 34 41 53 54 61 65 66 73 74 79 88 91 92 96 
dad	1 7 8 13 22 28 34 41 42 46 48 51 53 56 60 62 66 70 85 88 95 98 
dada	3 5 11 15 17 18 20 25 36 38 53 59 69 70 78 85 87 96 99 
dads	7 13 15 26 28 34 36 41 42 46 53 55 56 62 73 75 79 81 83 86 
daily	2 9 11 13 23 28 31 33 40 44 46 51 53 58 60 66 69 78 80 93 94 
daimler	0 4 10 17 20 25 30 33 34 39 40 45 49 53 62 66 71 83 94 
dairy	5 10 13 15 16 24 27 30 34 40 43 49 51 60 66 73 74 76 83 88 93 
daisy	0 5 6 10 13 22 33 34 41 43 44 46 48 51 59 66 71 73 78 82 85 88 91 95 98 
dakota	1 9 10 13 19 23 24 29 30 34 37 51 53 60 68 71 81 89 90 98 
dale	1 2 10 13 16 19 21 22 25 27 28 32 39 42 48 63 68 72 78 85 88 95 98 
dallas	1 2 6 13 25 37 49 51 52 56 59 60 67 76 90 98 
damage	0 4 10 14 16 27 47 51 56 60 64 67 70 72 76 81 84 93 
damaged	0 3 4 13 19 23 33 45 47 51 54 56 60 64 67 70 72 81 87 93 95 99 
dame	1 2 5 7 9 13 17 19 21 27 37 38 41 42 51 53 57 59 60 62 76 79 87 89 90 98 
damian	2 6 13 14 22 28 32 35 37 41 43 48 52 59 64 69 76 82 85 88 95 
damon	1 2 4 6 8 10 13 17 22 25 32 37 41 52 56 59 64 68 71 81 87 91 98 
dan	1 4 6 13 17 19 22 28 35 43 48 51 55 60 70 82 85 88 98 
dana	2 10 13 25 41 42 44 47 49 54 59 68 71 76 87 91 97 98 
dance	1 2 5 18 26 37 39 40 42 46 53 59 60 88 92 95 97 
dancers	5 17 18 20 26 32 39 40 42 53 57 59 60 62 91 95 97 
dances	5 10 17 18 24 26 32 39 40 46 53 59 60 62 70 77 78 81 85 95 97 
dancing	1 2 5 18 26 34 37 39 40 42 46 48 53 59 60 62 77 88 91 95 
dangers	0 2 16 28 39 48 51 56 58 60 62 67 73 75 84 86 88 94 99 
danish	5 7 10 13 19 20 26 32 37 38 40 46 51 57 60 66 70 80 87 93 94 99 
danny	13 14 22 25 26 32 41 42 52 59 60 70 76 79 82 85 87 95 98 
darby	6 16 20 22 25 27 29 30 47 57 63 64 66 68 71 75 76 85 95 97 
darfur	0 3 12 16 23 27 28 32 36 41 42 58 60 65 73 75 81 84 87 94 97 99 
dario	8 13 17 20 25 28 31 32 41 45 46 50 57 66 73 76 80 82 87 89 94 96 99 
dark	2 5 8 15 17 26 37 39 42 44 49 51 53 54 56 60 67 73 75 79 92 95 99 
darling	1 2 9 13 19 21 22 30 32 40 48 51 53 54 57 60 64 66 71 76 79 85 87 96 
darpa	4 6 9 15 32 34 38 43 45 47 55 57 59 63 67 70 91 92 94 98 
dartmouth	2 7 13 17 19 29 34 37 38 40 51 57 59 62 67 68 76 83 86 90 92 
darwin	0 5 13 22 27 37 38 42 48 57 60 63 67 68 71 
das	3 11 12 22 25 31 34 38 44 48 53 57 60 63 66 69 76 91 95 96 
data	4 13 15 16 20 33 35 39 40 43 51 53 60 63 64 67 80 92 94 96 
databank	4 6 16 20 26 30 36 38 40 47 53 55 57 59 63 64 76 83 91 92 94 99 
database	4 6 13 15 16 33 36 43 46 59 60 63 67 70 79 80 83 86 92 94 
databases	4 6 11 15 16 31 33 36 39 43 46 53 55 59 60 63 67 70 73 80 83 86 92 94 99 
datasets	0 3 4 15 16 24 39 43 50 53 63 67 70 80 86 92 94 
date	2 13 28 33 35 40 43 51 53 60 63 65 68 72 77 79 81 83 89 
dated	2 7 13 17 19 28 33 35 38 40 44 51 53 60 63 68 72 77 83 
dating	2 10 13 15 28 35 38 51 53 55 60 63 67 70 83 86 95 97 99 
dave	1 13 14 22 25 32 41 42 44 56 60 63 70 76 80 82 85 87 97 98 
david	2 13 25 28 32 35 51 52 55 57 60 63 67 76 79 80 82 87 95 97 98 
davies	1 5 13 14 19 22 25 27 32 35 37 42 48 57 60 63 64 72 74 76 79 80 87 98 
davis	1 6 10 13 14 25 28 32 35 41 51 55 59 60 67 79 82 87 95 97 98 
dawn	11 13 19 23 26 37 40 42 48 56 60 65 75 78 87 88 95 
day	2 8 11 13 21 23 28 37 40 42 51 60 62 65 66 81 
day-to-day	0 3 5 8 16 19 22 25 34 36 40 55 58 60 67 70 73 78 81 85 86 89 91 98 
daytime	9 23 24 26 33 37 40 42 44 46 53 58 60 62 67 70 75 77 82 85 89 98 
dayton	1 2 13 25 27 36 42 49 56 60 65 76 78 87 89 90 94 97 98 
dbc	0 18 20 29 32 37 46 49 50 53 58 61 65 71 76 78 80 83 89 90 96 
dbms	0 3 6 9 15 20 34 36 39 41 43 45 46 50 63 73 80 83 86 92 94 96 
dbu	1 5 11 12 19 20 24 30 32 34 37 43 46 50 52 57 61 75 78 80 94 
dcc	0 3 4 6 9 12 15 20 30 33 34 36 49 50 57 61 75 80 85 92 94 97 
dcd	1 4 9 10 12 16 18 20 24 33 43 46 57 61 64 69 71 75 80 83 86 91 
dcs	3 4 9 12 15 24 33 34 37 39 50 57 58 67 69 75 79 80 86 92 97 
ddg	0 2 9 12 15 22 29 31 38 41 50 52 61 66 72 75 80 83 84 88 98 
ddr	1 4 9 12 15 20 23 25 36 38 43 46 50 55 60 63 69 70 72 83 85 87 91 92 97 
dea	0 3 11 16 20 22 28 31 33 49 51 59 67 73 76 78 82 84 91 94 98 
dead	0 4 8 13 23 28 37 41 42 44 51 53 60 70 75 81 88 93 95 99 
deadline	13 14 23 25 28 35 40 51 52 56 60 65 71 72 75 79 83 89 94 
deadly	0 3 10 16 23 37 38 44 51 56 60 67 70 75 81 88 90 99 
deadman	0 5 6 10 18 22 26 29 37 45 48 59 61 63 65 71 75 85 91 92 95 96 99 
deal	0 6 13 18 25 28 30 40 47 49 51 52 60 65 71 79 94 97 
dealer	8 13 22 25 28 34 39 40 43 45 46 49 51 60 63 64 68 76 88 91 96 
dealers	3 4 11 13 18 28 39 40 43 49 51 60 64 68 71 73 75 79 81 84 88 91 99 
deals	0 6 13 18 21 22 25 28 40 49 51 60 73 77 81 84 86 89 94 97 
dean	1 2 7 13 21 22 25 27 37 42 44 51 57 60 64 67 71 76 79 82 85 90 95 97 98 
death	7 8 10 14 28 33 37 38 51 53 55 58 60 63 72 75 81 82 95 
deaths	0 4 10 16 23 27 28 31 33 37 51 53 55 58 60 75 78 81 84 88 93 
deb	1 4 6 9 13 17 19 21 22 28 30 33 35 36 42 48 55 61 64 76 78 82 87 90 
debate	5 10 21 23 26 40 48 51 58 60 65 67 69 71 73 79 85 86 90 94 
debates	5 9 21 23 26 39 40 44 51 58 60 65 67 69 73 77 85 86 90 94 97 
debian	0 6 9 13 15 18 20 22 24 36 49 50 54 60 63 65 70 75 76 85 89 94 96 
debit	4 22 24 33 35 36 40 43 45 49 51 59 60 62 64 66 80 86 91 94 
debt	0 4 7 22 28 40 43 47 49 51 60 62 64 73 75 76 79 81 84 89 94 
debugger	3 12 15 18 24 34 36 45 48 50 52 59 63 70 72 75 80 85 89 92 
debut	1 2 5 13 18 20 25 28 31 37 38 60 64 68 72 79 85 87 
debuts	6 11 13 18 25 26 28 31 33 37 40 46 49 60 62 68 77 79 85 87 90 98 
dec	1 4 6 11 15 19 25 30 33 37 38 40 44 46 49 50 52 55 60 65 68 72 83 87 90 95 96 
decade	7 9 13 15 18 23 25 28 51 53 55 58 60 73 79 81 89 97 99 
decades	7 9 10 13 25 28 51 53 56 58 60 67 73 81 86 97 99 
deceived	3 4 7 8 14 18 22 25 36 42 44 48 51 59 64 69 71 84 86 93 96 99 
deciding	3 8 14 28 35 39 40 51 55 59 60 62 65 67 68 72 74 79 86 89 94 
decision	3 14 25 28 30 35 39 47 51 60 65 71 72 79 90 93 94 98 
decision-making	5 8 12 16 20 26 29 36 39 50 55 58 60 67 83 86 89 94 96 
decisions	3 5 14 21 22 25 26 35 36 39 51 55 60 67 81 86 89 90 94 98 
deck	2 4 11 19 21 22 26 29 37 39 47 54 56 60 70 72 83 86 89 95 
declaration	5 35 36 38 40 47 51 60 65 67 71 72 77 83 87 90 94 99 
declared	3 14 28 38 41 51 58 60 63 65 67 71 72 77 81 89 93 
declares	8 12 16 24 28 30 36 38 48 51 60 65 69 72 75 77 79 87 90 
declaring	7 28 33 35 36 38 47 51 54 56 60 65 69 71 72 75 77 83 93 94 
declassified	4 11 13 15 19 28 33 36 38 44 47 53 63 67 70 79 83 84 94 
decode	0 3 4 16 18 20 22 24 26 33 44 48 53 55 59 65 67 73 80 90 92 94 97 
decor	5 11 15 24 30 33 36 39 42 45 50 53 54 56 60 64 70 74 90 96 
decorating	0 5 8 13 15 21 36 39 40 50 53 56 60 62 70 73 74 88 96 
decorations	2 5 8 15 19 24 33 39 40 43 47 49 53 60 62 70 72 77 99 
decorative	2 5 8 15 17 24 39 40 45 47 53 54 59 60 64 70 74 80 99 
dedicated	0 2 7 8 13 15 16 31 34 45 51 55 60 67 69 70 72 77 83 90 93 95 
dedication	2 5 7 8 16 27 31 34 42 45 47 48 51 53 60 62 67 72 83 85 97 
deem	3 7 11 12 18 22 24 30 32 35 36 51 53 59 67 72 77 84 86 93 94 96 98 
deeper	0 7 29 32 35 48 51 54 56 60 69 73 75 79 83 84 92 94 99 
deerfield	5 9 13 16 21 23 24 27 29 33 34 38 42 49 57 63 68 71 76 86 90 95 97 
def	1 6 20 35 38 43 46 52 55 59 60 66 80 84 87 88 90 95 98 
default	0 4 17 18 22 28 35 43 45 51 60 75 79 86 89 92 94 96 
defeat	14 17 25 27 35 37 38 41 43 51 60 62 79 90 96 
defective	3 4 10 20 28 30 33 34 36 39 43 51 56 60 63 70 72 86 
defects	4 9 10 16 20 33 36 39 51 53 60 67 72 76 81 86 88 91 99 
defence	3 17 19 25 29 32 47 51 52 57 58 60 70 80 87 93 94 
defend	3 8 11 12 14 19 25 27 30 32 51 55 60 62 65 69 77 79 83 84 93 
defender	1 20 22 25 31 32 35 37 41 45 51 52 57 60 70 74 79 80 82 
defending	1 6 14 19 25 31 32 35 37 41 51 55 59 60 62 74 77 79 84 93 
defends	1 6 12 16 36 45 47 51 52 58 65 69 77 79 80 84 88 94 98 
defense	3 6 8 17 19 25 41 47 51 52 60 65 67 70 74 82 84 93 94 98 
defenses	3 9 11 12 29 37 41 47 51 56 59 60 67 70 77 84 90 94 97 
deficiency	2 10 12 16 18 20 27 30 36 41 43 44 53 58 60 64 68 72 76 83 88 
deficit	4 10 15 23 28 35 41 43 47 51 52 60 62 69 76 79 81 90 94 96 
deficits	4 7 9 10 12 15 28 35 43 47 51 58 60 62 64 69 79 81 94 
defining	2 5 8 10 12 15 25 26 35 36 41 45 51 53 56 60 65 67 77 89 92 94 
definite	2 8 12 18 35 41 43 48 53 54 56 60 71 72 77 83 85 86 91 92 94 96 
definition	10 12 15 18 20 30 46 51 53 56 60 63 67 72 77 80 86 89 92 94 98 
definitions	5 12 15 35 36 39 41 46 53 60 63 67 68 77 83 84 86 89 92 94 
definitive	0 5 16 18 28 35 48 53 60 63 65 71 72 77 79 83 89 90 92 94 
degeneres	5 10 13 15 28 35 42 44 46 54 62 69 77 79 82 85 87 89 91 95 98 
degradation	5 9 10 12 15 16 18 20 27 32 35 43 47 56 58 60 67 69 70 75 78 81 88 
degrading	3 5 9 12 18 35 41 42 44 47 56 60 67 69 70 72 77 84 86 88 93 98 
degree	1 2 5 7 12 27 34 37 40 42 51 55 60 67 68 74 76 86 89 92 
degrees	1 2 7 12 23 24 29 33 37 42 44 47 60 74 76 84 86 89 92 97 
del	0 2 5 6 11 18 25 27 31 38 41 49 54 59 60 63 76 87 91 95 96 98 
delaware	6 10 13 16 19 21 24 27 29 37 43 51 59 60 71 73 76 81 86 89 90 95 98 
delay	0 9 10 14 21 28 35 39 40 51 52 58 60 65 71 72 85 94 97 98 
delayed	0 9 13 14 23 28 33 35 39 40 47 51 52 58 60 65 72 77 81 89 94 
delegate	1 2 8 14 19 31 32 44 51 57 60 65 71 74 77 78 89 93 94 
delegates	8 19 21 23 24 32 39 44 52 57 60 62 65 71 77 81 89 90 93 94 
deleon	3 8 10 17 18 20 26 31 41 42 50 52 57 61 67 73 76 81 82 91 95 96 
delete	3 4 21 22 24 33 35 36 43 46 48 53 56 59 60 63 65 70 72 75 80 90 92 94 96 
deleted	4 21 22 28 33 35 36 44 48 59 60 63 67 70 72 75 77 80 89 
delhi	11 12 19 23 30 34 38 40 42 51 57 60 68 77 78 81 90 99 
